760	844
761	845
762	721
764	334
767	807
768	244
769	165
770	616
771	323
772	425
773	426
774	514
775	615
777	33
778	122
779	80
780	535
783	11
784	1
785	819
786	800
788	821
789	758
790	567
791	599
793	64
796	253
797	170
799	431
800	523
802	331
803	795
804	339
805	740
807	673
808	675
810	492
811	768
812	432
813	359
814	676
815	254
816	799
818	65
820	27
821	355
825	774
826	832
827	266
828	97
829	99
830	610
831	714
833	557
834	558
835	702
836	703
839	722
840	246
841	341
842	742
843	585
845	92
848	812
850	813
852	706
853	1440
857	870
858	713
859	66
860	690
861	291
862	868
864	869
865	871
866	669
867	727
868	22
869	363
870	660
871	508
873	1071
874	767
875	700
877	695
879	491
880	442
882	84
884	801
885	907
886	809
887	265
888	53
893	682
896	294
898	686
899	37
901	277
902	278
904	741
905	263
906	444
907	570
908	705
910	388
911	340
913	181
914	470
915	505
917	287
918	389
920	646
921	526
923	680
924	879
926	311
927	312
929	451
931	185
935	575
936	421
938	893
939	153
943	912
945	30
946	1503
947	49
948	353
949	18
950	555
951	551
952	48
954	7
955	568
956	274
959	915
962	1808
963	1531
964	559
965	619
966	835
967	524
969	903
970	25
971	131
973	423
974	1598
975	483
976	1559
978	623
979	573
980	658
982	365
983	839
984	840
985	847
986	698
987	63
988	659
990	910
992	876
993	1790
994	670
995	653
996	842
997	182
998	642
999	223
1000	224
1002	197
1003	489
1006	171
1007	329
1009	240
1010	335
1013	1108
1014	988
1019	160
1020	1235
1025	1193
1026	1473
1027	1432
1030	1470
1031	1302
1033	1499
1034	925
1037	958
1042	951
1052	1374
1053	1532
1056	986
1059	933
1061	1136
1062	1137
1065	1501
1069	1534
1070	1241
1071	1350
1073	1161
1074	1142
1075	213
1076	956
1078	957
1080	1187
1082	1339
1083	1011
1085	1344
1086	1231
1087	1272
1088	1237
1089	1109
1090	1167
1091	1480
1093	1502
1095	1409
1096	1418
1097	1422
1098	1309
1099	1366
1100	939
1105	1281
1107	953
1109	941
1110	1269
1111	1456
1112	1472
1115	1153
1117	1059
1118	1025
1119	1035
1122	1323
1123	1410
1124	1217
1126	1403
1127	139
1128	1274
1129	863
1131	1305
1132	1027
1133	1504
1135	1060
1138	959
1139	1340
1140	1218
1141	1007
1142	1348
1144	1196
1145	1338
1148	1164
1149	1275
1150	1438
1151	1513
1152	1132
1156	1482
1157	1234
1160	1065
1161	987
1162	1147
1163	1239
1166	1437
1167	1250
1168	205
1169	536
1170	1541
1171	990
1172	499
1173	1384
1174	954
1176	1425
1177	366
1178	1078
1179	1493
1181	1295
1182	1258
1183	1085
1184	1222
1185	1257
1186	1382
1187	1032
1188	1442
1189	1004
1190	997
1191	1101
1192	1347
1193	1401
1194	1315
1195	1005
1196	1012
1197	922
1198	1314
1199	544
1200	1029
1203	71
1205	1394
1207	1122
1209	992
1210	1037
1211	1535
1212	867
1214	1061
1215	1260
1216	873
1217	1372
1218	1216
1221	1429
1224	1286
1225	1191
1226	1271
1227	998
1228	1213
1229	989
1231	783
1232	330
1234	778
1235	1212
1236	512
1238	894
1239	73
1240	874
1241	1489
1242	1407
1243	650
1244	1469
1245	1001
1246	1411
1247	237
1248	940
1249	220
1250	1043
1251	991
1252	852
1253	138
1254	981
1255	1255
1256	1036
1257	1063
1258	1332
1259	1386
1260	1327
1262	1054
1264	937
1265	1419
1267	104
1268	1146
1270	1388
1272	1151
1273	779
1274	1424
1275	1285
1276	1449
1281	173
1282	69
1284	1194
1285	1200
1286	974
1287	1064
1288	1373
1289	1292
1290	1120
1294	1055
1295	1399
1296	1423
1298	1368
1299	1528
1300	1521
1301	739
1302	975
1303	1246
1304	1223
1305	1524
1308	1450
1309	950
1310	1232
1311	1490
1312	1635
1314	1170
1316	1173
1317	1015
1318	1296
1319	1247
1320	1303
1321	1304
1322	1097
1323	1248
1324	1317
1325	1319
1326	808
1327	1485
1328	1525
1329	1056
1331	1244
1332	1514
1333	1522
1334	1379
1335	1245
1336	918
1337	399
1339	1028
1340	1398
1342	1058
1344	1149
1347	1238
1350	1487
1353	1117
1355	1127
1356	1299
1357	82
1358	1158
1359	1179
1360	1074
1361	1209
1362	1310
1364	1182
1365	931
1367	1185
1368	1192
1369	1066
1370	1188
1373	1133
1374	591
1375	1298
1377	1210
1378	932
1380	1174
1383	541
1384	1155
1385	1075
1387	1089
1388	1205
1390	1013
1393	1426
1394	726
1398	1477
1399	1478
1400	1475
1401	1169
1402	1500
1403	1047
1404	955
1407	1316
1408	496
1409	498
1410	1134
1411	1282
1412	1115
1414	1129
1415	1130
1417	928
1420	747
1422	1259
1423	1516
1425	1030
1427	930
1431	1195
1432	1086
1433	1539
1436	1203
1439	936
1440	934
1441	1018
1442	979
1447	1211
1448	1208
1449	1121
1452	1494
1453	971
1454	1104
1460	589
1461	649
1462	1144
1463	1518
1464	590
1465	1420
1469	1313
1472	1224
1476	1128
1478	515
1480	1228
1486	1365
1487	944
1488	900
1489	83
1490	1337
1492	1233
1493	1114
1494	191
1495	1354
1498	196
1499	1240
1502	1416
1504	1141
1506	1050
1508	1051
1509	638
1511	1073
1512	500
1513	293
1514	1100
1515	993
1521	972
1528	1322
1529	1540
1531	518
1532	976
1534	1206
1535	1207
1536	135
1539	1123
1540	1090
1542	1202
1544	1069
1545	929
1547	1263
1548	1082
1549	906
1550	1215
1551	1048
1552	1408
1554	1389
1555	1266
1561	1363
1563	1270
1565	1268
1566	1159
1567	1468
1569	1225
1570	1226
1571	1062
1572	1439
1575	1417
1576	1465
1579	1016
1581	1252
1583	1006
1584	1180
1586	920
1587	95
1588	1214
1590	1276
1591	1145
1592	1277
1593	1278
1597	919
1600	996
1603	1421
1604	1039
1605	1143
1606	1040
1607	1428
1608	140
1609	1022
1610	1113
1612	1333
1613	980
1614	1283
1616	1414
1617	1331
1622	1284
1624	1265
1627	1346
1628	1357
1629	1057
1633	405
1634	1290
1635	1359
1636	137
1637	1300
1638	1297
1639	1242
1642	609
1643	1481
1645	943
1647	1267
1648	1220
1649	1152
1650	70
1651	999
1654	1377
1656	1390
1657	1352
1658	1189
1659	1053
1661	1230
1663	1457
1664	784
1665	948
1666	949
1668	1103
1669	1387
1672	1165
1673	1026
1674	1042
1675	858
1676	1014
1678	36
1679	952
1680	1351
1682	136
1684	1318
1685	1279
1687	1049
1688	1166
1689	1436
1690	1329
1698	1463
1699	1380
1701	350
1703	1510
1704	967
1705	969
1707	904
1710	504
1711	1096
1712	1093
1713	1094
1714	316
1715	1181
1716	1341
1717	1342
1718	995
1721	502
1723	519
1724	108
1725	1110
1726	1139
1727	1126
1729	1345
1731	1171
1732	1175
1733	1176
1734	1488
1735	1308
1736	1177
1737	1178
1738	1393
1739	1445
1740	81
1741	34
1742	1002
1744	1353
1746	1236
1747	728
1757	1157
1758	1160
1759	946
1761	221
1763	1264
1765	1199
1766	1355
1767	1367
1769	141
1770	1197
1771	1369
1772	1287
1776	978
1777	1506
1780	1375
1781	1219
1782	1467
1784	1361
1785	1362
1788	75
1789	1376
1790	1460
1793	1378
1794	792
1801	517
1802	1140
1804	362
1805	1381
1807	1092
1811	793
1813	1385
1814	1254
1815	1326
1818	1038
1819	1491
1821	1098
1822	1190
1823	1003
1824	133
1826	1249
1828	961
1830	1321
1834	1392
1835	1360
1836	1080
1837	1081
1840	1017
1841	1084
1844	1328
1845	1201
1846	1507
1849	1395
1850	866
1853	1451
1854	1107
1855	1458
1858	358
1859	1402
1864	1021
1867	1667
1871	1079
1872	942
1873	1455
1874	1046
1876	777
1881	1116
1883	1306
1885	1307
1887	1343
1889	1150
1891	973
1893	962
1894	898
1895	684
1897	1752
1899	495
1902	977
1911	1459
1912	1010
1917	1452
1920	1454
1921	212
1923	1172
1926	1523
1927	1462
1931	1000
1933	875
1934	206
1936	1466
1937	14
1939	1009
1941	1183
1944	968
1945	1413
1946	1125
1947	1364
1948	1471
1949	1358
1950	1008
1951	607
1952	1045
1953	1106
1954	964
1955	966
1956	1154
1958	378
1960	738
1961	983
1962	984
1963	985
1964	1087
1965	1118
1966	1404
1967	1474
1968	861
1969	862
1971	1476
1973	1483
1974	1484
1976	1105
1977	1293
1978	1486
1979	1138
1980	970
1981	143
1982	1162
1983	1163
1984	725
1985	1349
1986	23
1988	1415
1991	74
1992	1324
1993	1325
1996	1492
1998	177
1999	178
2001	1511
2002	965
2005	1221
2006	1515
2008	1204
2009	1288
2010	1497
2011	1498
2012	1229
2013	1301
2014	945
2015	947
2018	640
2022	1461
2023	1444
2024	927
2025	1517
2026	1294
2028	923
2029	924
2031	926
2032	1430
2033	1431
2035	1135
2036	1034
2037	1111
2041	1251
2043	1102
2044	1091
2047	1505
2048	1433
2049	1508
2050	1509
2051	1427
2054	1520
2056	1519
2057	1330
2058	1031
2059	1033
2062	1529
2064	68
2065	1227
2066	1068
2070	1184
2071	1526
2072	1336
2073	175
2074	1280
2075	1512
2078	1464
2079	1148
2081	260
2082	76
2083	1067
2092	1371
2093	935
2094	1446
2095	1447
2096	1070
2097	1099
2099	1095
2103	1044
2104	235
2106	1072
2109	1495
2110	1496
2112	1083
2113	1041
2114	1441
2115	994
2116	1112
2118	1052
2121	982
2123	1370
2124	1119
2125	190
2127	1530
2129	902
2132	1019
2133	1020
2135	1186
2139	960
2140	1131
2141	1533
2143	1538
2144	1537
2147	1536
2148	1443
2149	72
2150	683
2151	1088
2152	1383
2154	1391
2157	781
2159	1448
2160	1479
2161	606
2165	963
2166	1542
2167	1412
2168	516
2170	1023
2171	1024
2173	1076
2174	1077
2175	1453
2176	1320
2178	1633
2181	687
2195	1548
2199	1639
2202	87
2207	219
2208	1824
2209	1547
2210	1791
2212	1663
2214	1826
2219	1809
2221	543
2224	1627
2234	1777
2235	1570
2237	1835
2238	1767
2240	1820
2244	1291
2245	337
2246	1576
2247	1818
2251	1749
2253	1590
2256	1578
2257	1289
2259	375
2260	1198
2266	612
2267	1684
2269	1607
2270	1779
2271	1645
2272	1686
2275	1334
2276	1712
2277	1769
2278	884
2282	857
2284	1591
2285	1589
2286	1708
2289	1695
2292	282
2293	1261
2295	1709
2303	1546
2304	1771
2306	1544
2308	1736
2310	1573
2316	917
2319	1721
2323	1707
2324	1571
2325	1640
2328	1311
2331	1763
2332	1750
2334	1813
2336	849
2337	1801
2339	406
2342	356
2349	1675
2351	1837
2356	1543
2361	534
2366	1819
2378	1658
2379	1839
2381	750
2382	794
2385	1659
2387	1683
2390	1574
2394	1356
2396	1657
2399	1753
2400	877
2401	232
2402	1626
2403	1815
2405	1625
2407	379
2409	1660
2415	899
2418	1682
2419	1732
2420	716
2423	1557
2424	1725
2427	1584
2429	1810
2432	1690
2435	1827
2437	717
2438	1671
2441	856
2442	1583
2443	1828
2444	1811
2447	521
2452	1754
2454	1757
2456	1599
2458	1704
2460	162
2461	732
2463	403
2464	103
2465	1668
2466	485
2468	1822
2469	1620
2470	1243
2471	1733
2473	1618
2474	1556
2476	1580
2478	1624
2482	295
2483	1575
2485	1803
2492	1734
2497	1735
2498	1664
2503	1745
2506	1592
2510	1780
2513	1561
2516	1799
2517	1800
2529	343
2530	344
2531	1669
2532	1670
2533	1768
2534	1804
2540	1565
2542	1622
2543	1765
2544	1761
2549	1755
2553	1691
2556	1603
2561	1720
2574	1654
2576	1728
2578	1666
2579	376
2580	377
2583	371
2584	1632
2585	380
2586	381
2588	1681
2594	1642
2595	1641
2596	407
2602	1644
2605	1595
2606	1647
2608	1646
2609	1619
2614	1651
2615	1650
2616	1588
2617	1648
2618	1652
2619	1649
2624	1600
2629	1833
2632	1553
2634	1545
2638	236
2639	788
2640	785
2641	1773
2646	1802
2647	1792
2649	1616
2654	1844
2657	1656
2658	1655
2659	1740
2665	79
2667	1672
2669	885
2670	886
2672	1631
2675	1551
2676	1688
2677	156
2682	1610
2683	1611
2685	1842
2686	782
2687	1662
2689	1661
2692	1729
2697	1634
2698	1568
2699	859
2703	1840
2707	1679
2721	1838
2724	1689
2728	605
2730	1760
2734	1702
2737	1581
2738	1253
2744	1582
2746	1676
2753	1335
2756	850
2760	1746
2765	520
2767	798
2770	374
2773	116
2774	86
2775	1685
2779	1564
2780	1563
2791	608
2793	1601
2795	1696
2799	361
2805	1699
2807	1700
2809	1643
2812	88
2813	1674
2826	1434
2838	1710
2840	1798
2845	1560
2848	1713
2849	1714
2850	1612
2851	1613
2855	1554
2856	1124
2857	1694
2860	921
2861	1615
2864	1716
2865	688
2868	484
2871	1579
2873	1273
2879	1843
2880	1680
2882	1711
2883	1829
2886	1726
2899	1550
2900	1549
2907	1602
2909	1775
2924	1730
2933	1703
2938	1739
2944	1621
2948	1743
2950	1742
2951	1585
2952	1747
2954	1748
2956	1741
2958	1751
2959	1586
2961	751
2969	281
2970	1256
2972	1718
2980	1731
2984	1756
2986	1758
2992	1569
2994	1653
2995	1397
2997	1764
3004	1623
3005	283
3006	285
3008	1168
3009	1396
3013	1405
3014	402
3015	332
3017	1766
3022	1628
3028	85
3029	1770
3030	1772
3031	1693
3033	1566
3034	1577
3040	882
3041	883
3044	1527
3046	1723
3048	1727
3052	1778
3053	1782
3054	1781
3060	1783
3062	1784
3065	1785
3066	1786
3074	1572
3079	1787
3081	1788
3082	1789
3085	916
3088	1687
3093	881
3094	1692
3096	1793
3097	1794
3098	1796
3099	1552
3104	1797
3105	1719
3107	854
3111	1774
3112	1697
3113	1698
3115	1562
3116	1821
3117	218
3120	1629
3123	1435
3124	855
3127	1587
3129	1701
3130	317
3131	1717
3132	1555
3144	1665
3146	1807
3148	1593
3149	1594
3150	1805
3153	1312
3156	532
3158	360
3159	533
3160	1705
3161	1706
3162	159
3166	1638
3167	1841
3168	1812
3173	1744
3180	1614
3182	1795
3184	1816
3187	1636
3189	1817
3191	261
3195	1677
3200	1596
3201	1722
3203	1567
3205	639
3207	1823
3209	620
3213	1608
3214	1609
3216	1606
3217	637
3222	1830
3228	1825
3233	1762
3236	641
3244	1673
3247	1597
3252	226
3255	1605
3258	1558
3261	1831
3263	1832
3266	1834
3270	1737
3271	1738
3274	1406
3278	1724
3279	132
3291	134
3295	1806
3296	853
3301	1617
3303	234
3304	1814
